Delivery_ID,Rider_ID,Shift_Hour,Cumulative_Deliveries,Has_Elevator,Building_Floor,Traffic_Density,Delay_From_Target_Min,Burnout_Score
732e6f37,RIDER_003,7,2,1,6,Low,3.8,52
563999e5,RIDER_103,9,8,1,8,Low,1.5,68
1b61bb47,RIDER_055,1,14,1,8,Low,1.3,42
e278e7a8,RIDER_001,3,6,1,8,Low,0.2,42
eef2c341,RIDER_101,8,9,1,8,Medium,4.1,78
f52e316d,RIDER_045,6,1,1,5,Medium,-4.0,47
efc22354,RIDER_026,5,5,1,0,Low,-0.8,37
8769dddc,RIDER_121,2,7,1,5,Low,2.3,38
15d404e5,RIDER_142,3,9,1,4,Medium,-0.4,44
bd45955c,RIDER_046,2,14,0,6,Medium,6.9,94
72f421db,RIDER_122,1,9,1,7,Medium,4.2,45
cfcd15aa,RIDER_031,7,4,1,0,Medium,-2.3,57
099e6925,RIDER_059,3,20,0,9,Medium,1.0,100
812ee7fc,RIDER_029,7,15,1,3,Medium,5.1,79
72d4eb51,RIDER_106,7,4,1,3,Medium,3.2,69
71e2eecb,RIDER_017,8,3,1,0,Low,1.5,60
20202dc0,RIDER_142,1,24,0,10,High,1.4,100
509981e6,RIDER_024,5,21,1,3,Low,6.7,72
42d0558f,RIDER_109,9,23,0,6,High,-3.3,100
cd59bc9e,RIDER_091,7,22,0,5,Medium,9.3,100
b870a094,RIDER_025,1,14,1,3,Medium,2.8,52
71de6f65,RIDER_032,8,9,1,1,Medium,8.9,78
a93486fa,RIDER_116,3,19,1,6,Medium,1.9,64
a179049a,RIDER_082,4,6,1,7,Medium,12.0,69
bc0d941f,RIDER_110,4,3,1,8,Medium,-0.5,46
b0f7a580,RIDER_146,8,18,0,8,Low,2.3,100
3934654f,RIDER_037,1,16,0,3,Medium,5.3,68
df5b9691,RIDER_026,8,3,1,2,Low,5.1,61
7adb933b,RIDER_137,9,2,1,4,Low,-1.5,51
b926bc18,RIDER_064,9,2,1,5,Medium,-3.8,67
f789bed0,RIDER_072,5,23,1,7,High,-1.4,83
2965958f,RIDER_148,4,10,0,2,Medium,1.0,64
a81ca7c6,RIDER_106,4,15,1,5,Medium,1.4,65
3e99add9,RIDER_086,9,3,0,4,Medium,2.4,99
dd9bdad5,RIDER_053,8,8,0,6,High,4.9,100
674b6289,RIDER_092,7,18,1,8,Medium,1.6,75
745abe44,RIDER_099,3,11,1,6,Medium,-6.0,51
4c4b6503,RIDER_011,4,7,1,10,Medium,5.9,50
a1b47101,RIDER_031,9,19,1,5,Medium,6.6,93
de65c4ab,RIDER_100,8,7,1,8,Medium,3.3,75
1e8bbd60,RIDER_087,1,2,0,9,Low,0.9,88
64156a35,RIDER_147,3,6,1,3,Medium,3.0,55
ca8afbc6,RIDER_140,2,5,1,0,Medium,6.6,46
85b4f6f2,RIDER_015,2,14,0,7,Low,-2.5,88
10b88b3d,RIDER_101,8,18,0,5,Medium,-0.5,100
0e8361b7,RIDER_029,6,4,1,5,Medium,-0.5,52
78163e44,RIDER_114,6,4,0,4,Medium,-2.5,90
340d3a91,RIDER_107,4,24,0,9,Low,12.7,100
f9d42d51,RIDER_108,1,13,1,10,Medium,2.5,45
822dc50b,RIDER_130,7,23,0,2,Medium,-2.5,86
0562044a,RIDER_084,8,21,0,5,Medium,-3.5,100
b74cd4dc,RIDER_015,2,1,1,0,High,5.4,49
1005f3bc,RIDER_132,2,20,0,6,Low,6.6,94
e8e9ebe7,RIDER_050,1,5,1,5,Low,5.8,32
af2ece67,RIDER_023,4,24,1,4,Low,9.5,78
c9ca24d9,RIDER_059,6,3,1,2,Medium,0.2,54
a7045740,RIDER_090,5,21,1,7,Low,-3.1,61
433a5e0b,RIDER_115,4,19,1,3,Medium,12.3,79
8fea40f1,RIDER_075,4,13,1,8,High,-0.7,67
b834d021,RIDER_123,7,7,0,8,Low,4.6,100
96013b90,RIDER_136,7,10,1,4,High,-1.4,82
5fe3e794,RIDER_139,2,3,1,10,Medium,6.3,46
237e549c,RIDER_018,7,23,1,6,Low,-3.1,78
e9038d07,RIDER_050,2,2,1,5,Medium,12.2,44
17a484a3,RIDER_142,4,7,1,5,Low,3.6,53
ac3fdccd,RIDER_118,1,9,1,3,Medium,-3.4,39
52203e61,RIDER_137,5,21,1,9,High,-6.5,81
e0541666,RIDER_139,1,12,1,7,High,1.7,52
8b128cdf,RIDER_108,4,22,1,10,Low,6.4,66
a3bc0a48,RIDER_067,9,10,0,10,Low,0.2,100
ddeffd97,RIDER_078,8,19,1,10,High,7.2,100
b67d2774,RIDER_075,6,13,0,9,Medium,-2.1,100
ffd8ecf4,RIDER_039,8,10,1,2,Medium,5.1,74
be569169,RIDER_025,5,5,1,4,Medium,0.9,55
5f709779,RIDER_021,7,15,1,0,Medium,4.9,70
e12950a8,RIDER_138,8,21,1,0,Medium,-1.3,84
0b92df14,RIDER_015,7,3,1,8,High,-0.3,67
3f52cf80,RIDER_048,4,8,0,3,Low,-3.5,66
cbe7ab9e,RIDER_086,5,6,1,8,Medium,6.7,63
d362716e,RIDER_149,6,19,1,6,Medium,0.0,74
60a8d6e3,RIDER_116,6,17,0,9,High,0.1,100
9e2cdd2e,RIDER_050,9,10,1,7,High,-0.0,88
3bf282df,RIDER_141,2,1,1,10,Low,4.2,32
4aaafe13,RIDER_069,6,13,1,8,Medium,-7.0,66
e893ae4b,RIDER_004,3,10,1,0,High,-3.1,61
4db633f0,RIDER_078,2,12,1,6,Low,7.4,48
ede8767b,RIDER_009,6,2,1,7,High,2.9,69
326d612a,RIDER_121,4,10,1,1,Medium,-0.4,51
865fb91c,RIDER_115,5,21,1,9,Medium,5.5,75
b5efcb6a,RIDER_101,5,23,1,8,High,2.8,87
cf102475,RIDER_149,3,1,1,0,High,7.4,64
8f5eb248,RIDER_146,4,1,1,2,Low,-0.4,32
6c0596de,RIDER_097,3,20,0,10,Medium,-1.2,100
72e927b4,RIDER_081,7,15,0,8,Low,-3.5,100
1134b088,RIDER_043,1,22,1,0,Medium,6.3,64
5755ff5a,RIDER_095,6,1,1,3,Low,6.3,49
08535de1,RIDER_006,4,21,1,9,Low,4.8,68
fcd4fa7d,RIDER_067,1,9,1,5,High,-1.9,48
9fe57a8c,RIDER_140,1,24,1,5,Medium,-3.7,44
3aa01df8,RIDER_100,5,7,0,3,Medium,5.6,84
f3da2c0b,RIDER_012,5,16,1,9,Low,3.0,64
bbb558a8,RIDER_066,7,16,1,9,Medium,-1.7,71
aed654da,RIDER_002,4,13,1,9,Medium,4.5,65
ad0f491a,RIDER_143,9,10,0,9,Medium,9.5,100
9cb217a0,RIDER_081,4,18,1,0,Low,0.6,55
014b8879,RIDER_135,7,9,1,4,Low,1.7,67
53186a52,RIDER_142,5,12,1,4,High,5.8,77
52865ba7,RIDER_070,5,24,1,2,Low,7.0,70
73858a2b,RIDER_115,6,13,0,10,Medium,2.2,100
5496d099,RIDER_088,8,11,0,2,Medium,-5.0,77
39e1c929,RIDER_006,5,15,0,3,Low,6.3,77
381570ad,RIDER_027,3,10,1,2,Low,-0.6,39
da5590e3,RIDER_082,6,10,0,2,High,3.7,83
a6cc9fea,RIDER_088,2,9,1,2,High,6.6,68
48597ecb,RIDER_120,8,3,1,6,Medium,4.8,70
a6006061,RIDER_024,8,23,1,8,Medium,2.4,88
34129202,RIDER_102,3,16,1,10,Medium,1.9,60
83aab161,RIDER_034,8,12,1,0,Low,-1.0,70
aa00e2a5,RIDER_047,9,17,1,7,Medium,3.0,86
9bc374a6,RIDER_024,5,15,1,9,Medium,-2.3,67
63750f6a,RIDER_065,5,3,1,0,Medium,5.4,60
bce1f156,RIDER_018,6,5,0,8,Medium,5.7,100
7ff80d6c,RIDER_044,7,13,0,7,Medium,1.8,100
9b8c810b,RIDER_076,3,24,1,5,High,-0.8,74
75bff1ce,RIDER_057,5,6,0,5,Low,-5.0,83
37f62b92,RIDER_107,1,9,0,10,Low,-1.3,100
847c12b6,RIDER_124,5,19,0,9,High,-0.8,100
98846255,RIDER_139,4,7,1,6,Low,2.3,54
5eafe76a,RIDER_116,1,13,0,7,Medium,-1.5,88
9b55df59,RIDER_093,7,22,1,6,Medium,5.6,84
5d3d93fe,RIDER_042,1,5,1,0,Low,7.7,31
7edbe587,RIDER_028,8,16,0,9,Low,2.5,100
3709cabd,RIDER_123,2,4,0,3,Medium,-3.4,58
16a04965,RIDER_024,5,5,1,3,Low,-7.0,41
773c3c8b,RIDER_136,6,20,0,8,High,2.2,100
e423ce9d,RIDER_106,9,19,1,8,Medium,0.4,86
f66629a3,RIDER_118,7,23,1,2,Low,-2.1,81
84e809e6,RIDER_053,6,6,1,10,Low,0.9,58
64b53050,RIDER_132,5,4,0,8,High,11.8,100
8f828fe2,RIDER_100,6,1,0,4,Medium,9.3,94
71666fd1,RIDER_005,4,17,0,10,Medium,9.1,100
467e4446,RIDER_049,1,9,1,5,Low,0.2,32
2fc370b5,RIDER_098,9,16,1,6,Medium,0.8,79
c46dfbb9,RIDER_030,5,23,1,2,High,5.9,96
2dd82178,RIDER_072,8,2,1,3,Medium,2.2,62
1c96e9e1,RIDER_103,7,11,1,4,Low,4.4,63
dd76250d,RIDER_063,8,5,1,0,High,-3.0,79
2ea75a2d,RIDER_026,1,13,1,7,Low,3.8,47
48baf828,RIDER_037,9,20,0,10,Medium,-4.0,100
0d6cac42,RIDER_007,1,17,1,6,High,-7.4,58
a05705f9,RIDER_127,3,15,0,10,High,0.5,100
dcb2f033,RIDER_092,8,22,1,1,Medium,5.8,96
b0481710,RIDER_103,1,12,1,6,High,3.5,58
9889845d,RIDER_053,1,6,1,8,Medium,1.3,35
1714c894,RIDER_132,6,20,1,4,Low,-6.4,63
f1d7ca02,RIDER_108,5,13,1,10,Medium,-4.5,58
66f32c9e,RIDER_112,6,18,1,5,Medium,0.9,77
cf5040aa,RIDER_007,3,24,0,4,Medium,0.6,92
ba42a3ad,RIDER_067,6,15,1,0,Low,1.8,60
f1b21aa9,RIDER_108,2,15,1,5,High,9.2,76
a352f672,RIDER_111,8,8,1,6,Low,2.6,66
f7b59feb,RIDER_148,6,19,0,4,Medium,7.4,100
c3b5b1e0,RIDER_083,4,23,0,2,High,-0.9,82
5962492b,RIDER_124,4,14,1,5,Medium,-7.0,60
82d984b3,RIDER_139,7,7,0,10,Low,6.3,100
f40b562d,RIDER_104,3,14,1,6,High,7.3,77
08cd7757,RIDER_067,3,5,1,9,Low,7.9,40
4a6dc7e2,RIDER_007,6,15,1,9,Low,-1.8,62
3078b3fc,RIDER_110,9,21,1,8,Low,-0.3,81
2f94b3ae,RIDER_034,1,15,1,6,Medium,-0.2,46
13ab905b,RIDER_106,5,24,1,2,High,4.0,97
d60f3960,RIDER_147,1,4,1,0,Low,-1.8,26
22cfb718,RIDER_058,1,1,1,6,High,3.3,48
07e0cd14,RIDER_009,3,17,1,7,Low,5.7,54
88a300ca,RIDER_048,3,20,1,10,Medium,4.8,69
f46e3739,RIDER_115,4,1,1,0,Medium,-2.0,40
f5d00499,RIDER_041,3,16,1,4,High,5.9,74
14672bda,RIDER_048,6,13,0,7,Medium,2.3,100
15003726,RIDER_025,4,18,0,9,Low,-0.3,100
207691c6,RIDER_116,8,10,1,6,Medium,6.1,78
00f7a576,RIDER_078,1,23,1,1,Medium,2.3,58
db322335,RIDER_108,8,18,0,3,Low,7.7,100
ee692558,RIDER_025,1,17,1,5,Low,6.2,55
b2eb17cb,RIDER_147,1,9,1,6,Low,4.8,37
6bd27ff5,RIDER_039,7,14,1,6,Medium,1.8,72
4f205ba9,RIDER_119,1,21,0,2,Medium,-3.7,50
1cfdf90c,RIDER_079,9,13,1,7,Low,-3.9,76
7058927d,RIDER_080,8,20,0,6,Low,12.3,100
e46ad8c1,RIDER_027,1,20,1,3,Low,4.1,50
239158a8,RIDER_104,2,14,1,9,Medium,7.3,62
75b4afd0,RIDER_074,2,11,0,3,Low,2.6,55
fb9d0d81,RIDER_068,2,13,1,3,Low,1.6,40
e27c379d,RIDER_147,6,17,1,4,Low,2.4,66
4d739d4c,RIDER_028,4,3,1,10,Medium,2.9,48
4d6bd77e,RIDER_123,8,1,1,1,Medium,2.2,65
f7ae5e7e,RIDER_138,1,21,1,8,Medium,8.5,65
3d364c28,RIDER_083,4,5,0,5,Low,5.5,82
5978a746,RIDER_030,5,13,0,7,Medium,3.6,100
a9745b6c,RIDER_022,9,24,0,10,Low,5.4,100
b9bfb05d,RIDER_003,5,5,1,0,Low,5.9,52
9157d351,RIDER_101,3,5,0,5,High,3.4,92
44e89eca,RIDER_105,4,23,0,5,Medium,4.4,100
def26207,RIDER_002,7,12,0,7,Medium,5.0,100
a71094a2,RIDER_054,1,2,1,0,High,4.8,47
1bd784bc,RIDER_006,6,23,1,4,High,1.9,96
6aaa20ba,RIDER_107,8,16,0,2,Medium,5.3,82
96f07622,RIDER_123,1,17,1,5,Low,-2.2,40
4cf1a648,RIDER_002,8,5,0,8,Medium,2.6,100
c71c0b33,RIDER_111,7,12,1,9,Medium,2.0,72
ccd55f21,RIDER_002,1,15,1,2,Low,5.0,35
7a080436,RIDER_093,9,6,0,8,Medium,-0.8,100
4c118150,RIDER_101,3,13,1,8,Medium,-0.1,48
51830e39,RIDER_097,2,11,1,0,Low,-1.3,42
adb11693,RIDER_111,7,17,0,1,Low,4.6,70
f8f83d82,RIDER_006,3,9,0,10,Medium,-4.8,100
0a6352bf,RIDER_127,1,16,1,3,High,-1.6,56
6af16c09,RIDER_104,3,17,1,10,Low,-6.0,45
0a2dd928,RIDER_147,6,20,1,10,Low,-0.7,76
6c6cdffd,RIDER_001,3,24,0,6,High,2.1,100
011f613a,RIDER_033,5,18,1,1,Low,6.8,63
8c86e96f,RIDER_040,9,13,1,6,Medium,7.3,95
b36203e6,RIDER_032,7,11,1,4,Medium,-3.6,71
332d4e9c,RIDER_017,2,13,1,9,Low,0.5,46
d6e85322,RIDER_126,1,24,0,6,Medium,3.7,95
f8384de4,RIDER_008,7,13,1,8,High,0.7,79
01a65519,RIDER_057,4,12,1,8,Medium,-1.3,56
64dcfd2b,RIDER_042,7,14,0,2,High,-5.0,81
eca4f3e3,RIDER_098,6,13,0,2,Low,-2.4,55
6c6fbdd6,RIDER_137,7,9,0,6,High,7.1,100
a2312ee4,RIDER_120,4,14,0,4,Low,6.5,80
58c0ad07,RIDER_087,3,1,1,4,Low,12.8,44
fd78e1a7,RIDER_054,5,9,1,4,Low,5.6,57
8a11e423,RIDER_084,3,4,0,8,High,-1.9,100
bd18735b,RIDER_025,3,12,0,3,Medium,3.9,74
1a74788a,RIDER_067,4,24,1,5,Medium,4.2,76
91b7680d,RIDER_046,8,14,0,5,Medium,4.6,100
f2da649c,RIDER_022,2,9,0,6,High,1.4,92
d0944594,RIDER_139,4,3,1,1,High,0.9,63
3cc7e68f,RIDER_008,3,6,1,5,Medium,3.9,48
888b833a,RIDER_039,7,3,0,8,Medium,-1.4,100
d5d41192,RIDER_049,2,1,0,2,Low,6.4,32
92625b65,RIDER_046,1,22,0,1,Low,-2.3,45
689a1005,RIDER_038,1,21,0,7,Low,-2.7,91
e45cfeb2,RIDER_136,6,3,1,0,Low,0.4,46
ec32b813,RIDER_054,3,14,1,10,Low,4.2,52
7985f2b2,RIDER_092,7,20,1,7,Medium,6.1,96
06b6bf43,RIDER_040,8,2,0,4,High,3.8,100
3a7d605f,RIDER_034,5,12,1,8,High,-0.4,74
b56bdbf9,RIDER_096,5,10,1,8,Medium,1.4,64
d4e4f718,RIDER_079,2,13,0,3,Low,0.2,57
8c2ca881,RIDER_127,8,20,1,0,Low,6.2,90
e1c14317,RIDER_017,1,4,0,4,High,2.8,68
395a6ab2,RIDER_110,9,19,1,6,Low,7.6,91
9569cdc9,RIDER_052,1,22,1,8,Medium,5.1,67
069b7464,RIDER_118,1,1,1,9,Low,0.9,16
9dc27d28,RIDER_009,1,11,0,8,Low,1.5,87
a6cf1291,RIDER_033,7,16,1,8,Low,2.3,67
4e284690,RIDER_113,4,19,0,5,Medium,1.8,93
c154fee1,RIDER_149,7,19,1,1,Medium,5.1,85
80b23f84,RIDER_085,5,12,1,4,Medium,3.7,64
d1056153,RIDER_010,7,3,1,2,Medium,-0.2,62
d04a708b,RIDER_006,7,23,0,5,Low,10.2,100
fd35ff3f,RIDER_115,4,24,1,10,Low,2.8,61
7bcf7416,RIDER_121,2,18,1,4,Medium,-1.9,52
f510304b,RIDER_141,8,17,0,9,Low,4.5,100
d3e28040,RIDER_065,2,5,1,10,Low,-2.2,35
f1ce0827,RIDER_020,9,16,1,0,High,3.3,100
eba0974d,RIDER_057,5,24,1,9,Medium,1.8,77
2c6601e7,RIDER_046,9,14,0,9,Low,2.3,100
218578f2,RIDER_136,9,19,1,1,High,-1.4,99
da7d7dbf,RIDER_010,8,6,0,10,Medium,1.5,100
635542a5,RIDER_113,8,3,1,4,High,1.6,75
cd34789f,RIDER_139,4,6,1,5,Medium,2.0,53
5c61e83f,RIDER_012,4,12,1,0,Low,9.4,58
22347cef,RIDER_138,2,20,1,6,Low,-0.2,60
b5000d80,RIDER_011,4,11,0,2,High,2.9,71
1dbcfdfd,RIDER_118,4,7,1,0,Low,-3.2,42
31244f9a,RIDER_039,6,1,1,6,Low,-6.3,35
03aed4be,RIDER_053,3,16,1,6,Medium,0.7,47
d802b3b2,RIDER_056,2,16,1,9,Medium,7.7,60
c9049923,RIDER_104,8,17,1,2,High,-3.0,89
4cde67a0,RIDER_129,2,15,1,5,High,4.9,66
116b3d38,RIDER_056,8,21,1,3,Medium,6.7,93
002abed6,RIDER_118,7,9,1,3,Medium,7.7,68
7f138fea,RIDER_132,3,5,1,8,Medium,4.7,51
ab768731,RIDER_030,6,20,1,6,Medium,-1.2,73
abe23234,RIDER_012,6,8,1,5,Medium,-2.9,61
5600af97,RIDER_035,5,21,1,8,Medium,-5.5,71
8ff910e8,RIDER_077,8,1,1,2,Low,9.5,63
2fb03174,RIDER_102,5,7,0,3,Medium,5.5,83
d2bdc579,RIDER_087,7,11,0,8,High,4.6,100
ba933e58,RIDER_052,6,20,1,3,High,-7.5,83
1349e238,RIDER_080,7,21,1,6,Medium,4.5,90
7068c1ce,RIDER_135,9,13,1,8,Low,2.8,80
20a7075b,RIDER_022,3,22,0,3,High,3.3,99
81f6dfa6,RIDER_075,7,13,1,8,Medium,0.3,69
205372f8,RIDER_058,3,7,1,6,Medium,2.7,47
7c149b5b,RIDER_093,2,11,1,3,High,-2.2,57
54a55c16,RIDER_103,7,18,0,2,Medium,2.3,88
1b5805a8,RIDER_140,4,1,0,5,High,-3.1,84
31c32aa4,RIDER_007,1,12,1,2,Low,6.1,45
897425a1,RIDER_128,6,3,1,6,High,5.4,75
88fc0354,RIDER_055,6,1,1,0,Medium,4.9,62
dcaa17d4,RIDER_106,6,4,1,6,Medium,-4.0,54
42ee4060,RIDER_062,2,6,1,2,Medium,2.4,44
8005962c,RIDER_090,1,5,0,8,Medium,4.9,89
0a7ed5fa,RIDER_098,3,11,1,5,Medium,5.1,55
6fb16783,RIDER_077,2,20,1,6,Medium,9.1,69
28619acb,RIDER_119,6,23,1,8,Medium,-1.9,71
6adfbde3,RIDER_036,6,13,0,5,High,0.8,100
5e6f5d36,RIDER_089,5,11,1,9,Low,3.7,58
09894d28,RIDER_145,5,6,0,10,Low,2.7,100
13d89e1d,RIDER_130,9,19,1,1,High,5.4,100
84c496ab,RIDER_141,5,15,0,5,Medium,-5.4,95
bb2add59,RIDER_093,6,21,0,5,Low,0.7,100
7eb171a8,RIDER_114,4,13,1,1,Medium,0.7,55
8d786a4d,RIDER_028,1,10,1,6,Medium,5.1,45
8b191be0,RIDER_143,4,1,1,8,Medium,6.8,55
d2d0b80f,RIDER_033,2,13,0,9,Low,3.3,100
6a5c85a5,RIDER_020,3,6,1,3,High,10.0,71
227548e1,RIDER_140,7,21,0,10,Medium,1.7,100
41e9a692,RIDER_101,7,24,1,4,Medium,-0.5,77
174c8b98,RIDER_023,1,20,1,5,High,8.5,77
4ce1ab53,RIDER_112,8,12,1,0,Low,1.3,73
9d6dc127,RIDER_014,7,17,1,7,Medium,-1.0,79
b1b91c06,RIDER_091,1,18,1,8,High,6.1,69
6e7c28e6,RIDER_077,8,24,1,0,Low,-0.9,83
6226cca5,RIDER_085,2,8,1,3,Medium,4.2,49
f1558e6c,RIDER_109,8,14,0,5,High,7.5,100
a494bd67,RIDER_031,3,5,0,9,Medium,2.0,100
8851ae74,RIDER_122,7,22,1,0,Medium,7.2,94
4e6f7878,RIDER_107,6,2,1,2,Medium,3.7,57
4b359ca3,RIDER_054,5,22,1,6,Medium,-4.1,65
6f343932,RIDER_133,2,11,1,7,Medium,5.8,54
305cb634,RIDER_141,2,3,1,7,Medium,8.2,45
b428e5ab,RIDER_043,1,22,0,4,Medium,4.1,75
69a1f3cf,RIDER_089,9,16,1,0,Medium,0.7,83
19bb7f6e,RIDER_115,8,21,1,0,Medium,3.2,81
971390e1,RIDER_099,8,16,1,7,Medium,-0.0,77
ce0f6ad5,RIDER_047,1,9,1,4,Medium,7.7,49
134b90ee,RIDER_071,5,13,1,10,High,3.1,87
ea67f82d,RIDER_067,6,10,1,8,Low,3.5,61
0a5460cf,RIDER_062,2,17,1,0,Medium,1.5,55
42dc3007,RIDER_109,5,21,1,1,Medium,6.4,85
680958e7,RIDER_037,6,17,1,3,High,-1.5,80
73362bf9,RIDER_119,9,10,1,9,High,11.6,100
a4076716,RIDER_086,1,8,1,10,Medium,2.3,37
380f89c2,RIDER_126,3,7,1,6,Medium,3.0,54
1c4878bf,RIDER_136,9,14,0,3,Medium,-1.6,100
aca9ecf2,RIDER_052,1,22,1,7,Medium,8.8,64
6e55405d,RIDER_091,1,18,1,6,Low,4.0,50
cb5c7fdd,RIDER_033,1,21,0,4,Medium,5.3,81
52d53bd7,RIDER_081,7,19,0,6,Low,-0.1,100
ba272cea,RIDER_042,5,18,1,7,Medium,7.6,77
2d1fec3e,RIDER_112,6,14,1,2,Medium,-0.3,67
8ffa2b4a,RIDER_126,8,10,0,2,Medium,5.8,81
be82ce81,RIDER_136,2,1,1,1,Medium,0.6,33
f45750d0,RIDER_106,2,9,1,3,Low,-2.7,35
9f8401e1,RIDER_125,3,18,1,10,Medium,0.2,61
35963f6d,RIDER_113,3,13,1,3,Low,-2.5,50
f233435c,RIDER_064,3,17,1,3,Low,1.9,51
e9fa3632,RIDER_123,4,23,1,1,Medium,8.4,87
36af1458,RIDER_114,3,22,1,6,High,9.3,89
132e0eec,RIDER_020,2,16,0,9,High,12.0,100
a10fc927,RIDER_016,9,24,1,2,High,1.1,100
1ee27dc8,RIDER_145,6,11,1,9,Low,1.7,52
652efa4c,RIDER_019,3,23,1,0,Medium,3.1,66
8afc0068,RIDER_120,9,9,0,1,Low,-4.5,69
95792c72,RIDER_136,4,7,1,4,Low,-0.2,38
9729c1e0,RIDER_038,4,22,0,8,High,-0.3,100
ae6d7062,RIDER_093,8,1,1,3,Medium,-1.5,58
4330cc7a,RIDER_105,7,9,0,5,Medium,0.7,100
c8bbb8ec,RIDER_100,7,10,0,2,Medium,-3.7,63
79273c8a,RIDER_090,7,16,0,8,Low,2.4,100
a735e6c8,RIDER_044,5,21,1,1,Low,-4.3,55
58ca3000,RIDER_076,7,18,1,7,Medium,-0.4,72
1dc34440,RIDER_145,4,14,1,10,Low,-4.7,50
22bd87e7,RIDER_079,8,11,1,2,Medium,6.6,81
ffc3a6b6,RIDER_073,9,24,1,7,Medium,10.0,100
84522fa2,RIDER_140,3,4,1,2,Low,-0.1,38
3c845df3,RIDER_096,7,19,0,10,High,-1.4,100
a7422d20,RIDER_089,9,13,0,3,Medium,4.6,100
38f1d916,RIDER_103,1,1,1,7,Medium,-0.5,23
c90428c7,RIDER_146,2,21,1,9,Low,-2.8,53
bc8e1ee6,RIDER_006,7,19,0,3,Medium,-4.9,97
5c0d1e0d,RIDER_122,2,15,1,10,Low,-3.0,42
e161c9cc,RIDER_116,7,20,1,8,Medium,6.7,84
1d4eb8b5,RIDER_062,1,15,1,8,Medium,6.9,50
0bafaed1,RIDER_144,3,11,1,5,Medium,-0.0,39
2ca952a3,RIDER_136,5,23,1,0,High,3.8,91
1db18357,RIDER_089,6,5,0,8,Medium,7.2,100
ba6cb9b2,RIDER_096,9,24,1,8,Medium,-3.2,94
c2f96b06,RIDER_126,9,22,1,6,Low,3.0,87
c90c5efc,RIDER_090,3,10,1,8,High,-5.1,56
17324cd3,RIDER_086,8,18,0,7,Low,1.2,100
bc23e07c,RIDER_138,4,7,0,8,Low,5.1,100
25fbef11,RIDER_121,7,1,1,8,Low,7.6,54
950a0d1b,RIDER_076,6,3,0,6,High,4.6,100
7772bb53,RIDER_092,8,1,1,5,Low,-7.0,49
5738b814,RIDER_070,6,17,1,1,Medium,-2.4,70
979bde94,RIDER_148,4,15,0,6,Medium,1.0,99
dfbdcc7c,RIDER_133,2,5,1,0,High,3.0,57
d5a5c8f3,RIDER_023,7,22,1,5,Medium,2.7,85
89d38ea8,RIDER_137,4,16,0,5,Medium,-0.8,92
86275a69,RIDER_058,9,12,1,6,High,6.0,100
9e74a4d8,RIDER_046,9,19,1,1,Low,2.3,79
84d9ee1d,RIDER_022,7,14,1,3,High,-2.5,83
85c9f82c,RIDER_008,5,3,1,1,Low,-0.3,36
6ae9d50d,RIDER_123,3,19,1,3,High,12.9,91
31518f61,RIDER_020,3,1,1,2,Low,7.2,43
66420641,RIDER_078,9,21,0,1,Medium,5.7,94
9120de5e,RIDER_039,9,1,0,1,Low,3.3,68
6cb0314e,RIDER_037,4,10,1,2,Low,-2.0,45
3db7e709,RIDER_075,1,3,1,9,Medium,1.7,35
221bdf0e,RIDER_118,5,13,0,3,Medium,-0.6,74
699bcb8f,RIDER_104,8,6,0,6,High,1.5,100
29cadc7e,RIDER_031,4,11,1,3,Low,-1.7,50
7a8982bc,RIDER_123,4,6,0,10,Low,4.2,100
520c2186,RIDER_054,9,3,1,6,High,-1.1,73
ebc66891,RIDER_034,9,16,0,3,Medium,-0.7,100
67f4c700,RIDER_122,7,9,1,2,Medium,3.8,74
46177eb5,RIDER_113,8,8,0,7,Medium,9.9,100
caa5170f,RIDER_062,4,3,1,2,Low,-2.2,39
d942755a,RIDER_023,8,5,0,10,Medium,-0.7,100
9b730899,RIDER_046,6,21,1,7,Medium,2.2,78
3d8b0a96,RIDER_056,3,14,1,1,Medium,0.1,52
5a560294,RIDER_135,7,5,0,2,Medium,-6.8,57
5d81f684,RIDER_118,3,19,0,3,Low,8.4,82
88ab4dfb,RIDER_131,7,5,1,2,High,-2.2,68
b8be2e70,RIDER_113,5,21,1,5,High,3.3,85
d5a5fa13,RIDER_044,4,20,0,8,Medium,5.0,100
ecf15fef,RIDER_128,3,20,0,9,Low,-2.4,100
e0847a6e,RIDER_108,8,2,1,7,Low,3.1,56
83d9f072,RIDER_017,4,7,1,3,Medium,4.6,60
7cd567e3,RIDER_059,8,1,0,1,Medium,-6.2,62
87051b76,RIDER_138,3,21,0,9,Medium,1.3,100
dda5e8af,RIDER_099,9,18,1,0,Low,3.6,80
9f818a81,RIDER_084,6,10,0,10,Medium,5.9,100
5b420289,RIDER_146,5,6,0,3,Medium,-5.0,72
2f68b851,RIDER_045,5,7,0,4,Low,2.4,70
17e4409a,RIDER_108,3,12,0,1,Medium,5.7,59
a8663b27,RIDER_062,2,18,0,2,Medium,3.3,57
6dc7909b,RIDER_059,6,11,0,3,Medium,5.0,94
22193496,RIDER_138,1,22,1,2,Low,4.9,58
95e237c9,RIDER_011,7,19,1,7,High,-1.6,96
861fdade,RIDER_102,5,4,1,10,Medium,5.7,51
b210c998,RIDER_070,4,19,0,1,High,5.0,86
8e12f970,RIDER_123,9,13,1,8,High,0.0,89
