Delivery_ID,Rider_ID,Shift_Hour,Cumulative_Deliveries,Has_Elevator,Building_Floor,Traffic_Density,Delay_From_Target_Min,Burnout_Score
5d3e0c8c,RIDER_130,10,7,1,5,Medium,3.4,89
d35a736c,RIDER_121,9,15,1,0,Low,7.7,79
d6c96249,RIDER_026,1,22,1,2,Medium,1.9,50
1a575a6b,RIDER_067,5,17,0,6,Low,-1.3,99
ef73bcc1,RIDER_001,4,18,1,6,High,4.8,82
22f3a324,RIDER_051,6,7,1,10,Medium,-1.5,58
e9af67f3,RIDER_005,1,19,1,7,Medium,0.6,50
769ee0ec,RIDER_013,6,10,1,1,Medium,-7.9,59
8bd41b7f,RIDER_147,1,13,1,6,Medium,8.0,53
7c93556e,RIDER_140,1,2,0,3,Medium,0.4,54
6d5f11bd,RIDER_048,8,22,1,5,Medium,1.3,92
cd8cf871,RIDER_057,2,20,0,3,Medium,2.7,83
a46d2ed7,RIDER_115,10,11,0,8,Medium,4.7,100
7089b34e,RIDER_035,6,5,1,0,Low,-2.6,43
63606e36,RIDER_076,6,6,1,0,Low,-3.3,56
4b2661d1,RIDER_094,6,3,1,4,High,6.9,69
85c586ea,RIDER_005,8,1,1,4,Low,0.4,51
473d48b3,RIDER_022,4,3,1,10,Medium,3.8,50
82aaee7b,RIDER_103,3,3,1,7,Medium,0.5,53
87b7b14a,RIDER_131,6,22,0,6,Medium,5.1,100
e1d1cc1b,RIDER_124,4,4,1,10,Low,0.4,41
42d247f3,RIDER_053,2,7,1,2,Medium,3.2,47
e16a66a4,RIDER_069,6,15,0,7,Medium,4.5,100
294167f9,RIDER_104,10,11,0,3,Medium,3.1,100
f619db9d,RIDER_016,5,18,0,2,Medium,3.8,75
abbd4bb0,RIDER_116,9,12,0,1,Medium,1.9,82
c9680e21,RIDER_076,6,4,1,8,High,-3.5,69
0b80dab5,RIDER_109,3,24,0,6,Medium,-4.2,100
2d413685,RIDER_039,5,11,0,4,Low,-2.8,65
42a3b69f,RIDER_089,10,6,1,8,Medium,-0.8,72
44d2e97f,RIDER_112,8,19,1,2,Low,5.8,84
e9fff2d5,RIDER_047,9,18,1,5,Medium,-6.1,82
71b7173b,RIDER_137,8,15,1,7,Medium,3.9,82
7a7cb78b,RIDER_128,3,3,1,8,Low,-0.6,31
3589e649,RIDER_077,9,17,1,3,Low,3.9,80
6b1c48a7,RIDER_015,3,1,1,0,Medium,8.3,52
f9fa6a06,RIDER_036,8,2,1,7,Medium,2.8,66
3439f502,RIDER_063,10,19,1,9,Medium,5.6,99
f0eea771,RIDER_069,9,9,0,2,Medium,-0.7,65
a0cc6805,RIDER_074,7,8,1,5,Medium,-0.4,57
41371fde,RIDER_024,4,12,1,3,Low,6.6,59
b6fa3147,RIDER_049,10,15,1,5,Low,10.4,89
da929eb4,RIDER_146,9,23,1,2,Medium,5.3,100
f55e484a,RIDER_007,3,7,1,6,Medium,-5.2,42
c3d4926f,RIDER_004,3,21,1,1,Medium,-2.3,59
be8a518c,RIDER_090,2,16,0,4,Medium,0.5,71
1d4aa4a9,RIDER_060,10,7,1,2,Medium,3.7,81
c54089ce,RIDER_055,3,20,1,4,Medium,-0.4,52
7d31d3a4,RIDER_016,1,21,1,2,High,4.4,66
b217db2c,RIDER_029,4,12,1,8,Low,-2.3,45
97159117,RIDER_014,8,17,0,7,Medium,6.0,100
dc77b25b,RIDER_079,5,11,1,1,High,2.7,75
e31a9754,RIDER_033,2,4,0,7,Medium,4.8,89
e3263376,RIDER_021,3,19,1,7,Medium,-5.4,62
88b8b6cb,RIDER_145,1,2,0,9,Medium,3.2,90
eff922cb,RIDER_023,2,2,0,2,High,-1.0,47
80bde7fa,RIDER_057,1,24,0,9,Medium,2.1,100
5415af04,RIDER_142,2,17,0,4,Low,0.2,69
79bb1427,RIDER_093,3,24,1,1,Medium,-1.1,61
8854cec2,RIDER_020,1,9,0,9,Low,1.8,92
9ee32d4f,RIDER_019,9,22,1,5,Medium,4.6,98
a406c7a8,RIDER_103,10,1,0,1,High,7.5,94
5905a168,RIDER_077,5,10,1,3,Medium,-0.0,55
7069260f,RIDER_033,8,23,0,2,Medium,6.3,98
3936d806,RIDER_018,5,15,1,0,High,7.0,86
4b806d1f,RIDER_073,8,21,1,7,Medium,-1.9,82
97b12b7b,RIDER_017,7,15,0,7,Low,3.1,100
cdf1af73,RIDER_019,4,23,1,0,Low,5.3,71
a7a60c41,RIDER_070,7,21,1,5,Medium,1.1,82
13aa7fe7,RIDER_120,6,2,1,0,Low,1.7,45
91254494,RIDER_101,3,14,1,8,Medium,4.1,65
4a895695,RIDER_034,9,4,1,0,Medium,2.0,63
1909cf0c,RIDER_084,10,18,1,2,Medium,1.6,88
6d6f770f,RIDER_074,9,9,1,8,Medium,-0.6,70
e81b724d,RIDER_088,5,2,1,0,Medium,-0.3,43
c22c27f9,RIDER_085,8,2,1,1,High,-0.6,71
abc761dc,RIDER_011,7,18,1,3,Medium,0.5,83
d2bd6d6a,RIDER_091,9,17,0,6,Medium,1.7,100
53115fd9,RIDER_144,7,9,1,7,Low,-0.4,58
38a8ad14,RIDER_127,4,8,1,0,Medium,-1.6,51
7dee1f24,RIDER_113,4,2,1,0,Medium,-1.5,48
bf450f2a,RIDER_080,8,2,1,4,Medium,1.9,66
f61b7a67,RIDER_007,6,5,1,7,Medium,-4.1,59
61d97d9f,RIDER_016,9,12,1,0,Medium,5.4,93
100091d4,RIDER_016,10,16,0,2,Medium,7.0,94
c0cf1493,RIDER_012,7,14,0,5,High,7.1,100
97551f14,RIDER_035,7,20,1,0,Low,0.7,68
807af0da,RIDER_021,4,2,0,2,Medium,-0.1,35
d7000287,RIDER_017,3,24,1,0,Low,-0.3,50
4eabbb44,RIDER_032,8,8,0,3,Medium,-1.9,87
4095eee4,RIDER_041,7,4,1,8,Medium,4.8,62
4339c3c6,RIDER_134,4,20,1,4,High,-5.7,73
e6ab1d35,RIDER_027,4,9,1,2,Low,-0.1,48
2558c868,RIDER_148,1,20,0,9,Medium,-0.3,100
9684731a,RIDER_066,7,19,1,6,Medium,0.2,82
4b6e3bd6,RIDER_137,1,2,1,5,Medium,-0.3,32
a98b703e,RIDER_092,10,16,1,10,Medium,2.6,92
deb3dd9c,RIDER_061,10,11,0,8,Medium,4.5,100
4bc56762,RIDER_003,4,8,1,3,Medium,3.3,55
e3e848ee,RIDER_103,3,12,0,3,Low,-1.9,63
c993d6db,RIDER_055,3,3,0,8,Medium,-5.1,90
31ab3942,RIDER_001,1,13,0,1,Medium,8.9,56
7eb371d7,RIDER_101,4,2,0,9,High,5.8,100
269849b7,RIDER_045,1,13,0,1,Medium,9.5,58
ce4f26a9,RIDER_026,8,8,1,8,High,3.8,80
1e574ef8,RIDER_121,1,15,1,6,Low,7.6,47
1483e396,RIDER_142,6,24,1,4,Low,-5.2,73
7d17840d,RIDER_046,7,21,1,4,Medium,-3.3,74
51cfef15,RIDER_122,10,9,1,8,Low,-0.5,72
6bc24f25,RIDER_031,2,11,0,9,High,2.5,100
8fccb7cd,RIDER_059,4,22,1,4,Medium,-0.7,73
4f17d0b5,RIDER_029,3,21,0,8,Low,6.1,100
37f2c678,RIDER_106,9,3,1,7,Medium,5.7,73
7d7e0877,RIDER_017,7,7,1,5,Medium,5.9,74
327dcd76,RIDER_142,2,14,1,4,Low,4.7,45
4d11fb37,RIDER_024,6,15,1,4,Medium,3.2,69
fafdb897,RIDER_109,9,9,0,4,Medium,8.6,100
2dbd6be8,RIDER_091,3,20,1,0,Medium,9.1,72
2b937ad9,RIDER_025,6,11,1,10,Low,1.0,58
e852763a,RIDER_032,3,7,0,4,Medium,-1.5,67
e738d02d,RIDER_116,3,12,1,2,Medium,6.8,59
bb9b67df,RIDER_082,4,19,1,5,Medium,9.5,78
f4d628d8,RIDER_110,9,18,1,8,High,12.0,100
4aed0b45,RIDER_146,8,13,1,2,High,4.5,89
1594a27a,RIDER_037,1,11,1,0,Low,1.3,29
0e8dd6f9,RIDER_026,1,1,0,7,Low,-2.5,67
2a876516,RIDER_137,7,6,1,8,Medium,1.7,62
728f0eab,RIDER_064,3,21,1,9,Low,-1.6,53
f7520b0f,RIDER_072,7,2,1,3,Medium,-2.3,51
2cca3b1e,RIDER_148,9,13,1,9,Low,5.9,83
6a13108a,RIDER_106,3,13,0,4,Medium,0.1,78
74aae9ea,RIDER_086,3,19,1,2,Low,1.9,52
f86c6f2a,RIDER_053,2,9,0,7,Low,8.4,99
4913d2e3,RIDER_092,10,19,1,2,High,-6.4,100
7880413c,RIDER_099,1,23,0,3,Low,-1.8,68
0fd0f375,RIDER_011,9,1,1,9,Low,5.2,65
9aab463f,RIDER_031,6,23,1,6,Medium,0.0,75
4a109a60,RIDER_100,6,8,1,1,Low,-0.1,51
6d93d109,RIDER_087,8,23,1,0,Medium,3.3,92
91beaf90,RIDER_147,5,14,1,3,Medium,1.4,66
3471d087,RIDER_140,9,24,1,7,Medium,-5.9,91
e9ab5ab5,RIDER_015,5,16,1,0,Medium,-0.5,65
60440540,RIDER_101,2,4,1,9,Medium,-4.0,37
fe76fb63,RIDER_029,6,18,1,2,Low,5.5,62
d4d44a41,RIDER_114,9,14,0,3,Low,-3.5,89
3cdcce6e,RIDER_107,3,9,1,3,Low,-3.6,39
56ea533f,RIDER_108,10,15,0,2,Low,-3.0,68
0e57ff8c,RIDER_130,4,3,1,2,Medium,5.4,53
f0a45534,RIDER_084,10,4,1,6,Low,-0.6,72
df672c58,RIDER_015,8,23,1,7,Low,7.3,92
46a3b563,RIDER_132,6,18,0,9,Medium,5.5,100
5cf33d1b,RIDER_050,7,14,0,3,Medium,6.5,100
15a0ee46,RIDER_023,7,15,0,10,Medium,0.6,100
c5fc270d,RIDER_059,4,8,1,10,Low,-2.9,40
f0822503,RIDER_090,6,10,0,7,Medium,0.7,100
094a95d3,RIDER_115,9,24,1,7,Low,-9.6,84
2a7b0944,RIDER_075,3,12,1,5,High,4.2,72
ed9667a5,RIDER_123,8,21,1,0,Low,3.1,84
7d3d5a8b,RIDER_136,7,9,1,6,Medium,-0.7,68
aee07347,RIDER_139,4,8,1,6,High,-0.1,57
477b66e5,RIDER_018,10,17,1,4,Low,6.5,87
c06f70be,RIDER_050,3,9,0,5,High,4.0,96
f523ed7c,RIDER_142,7,13,1,8,Low,7.9,75
2b24465e,RIDER_118,10,14,1,2,Low,-1.5,76
bdcc2a09,RIDER_137,9,5,0,3,Low,-3.1,77
1895245a,RIDER_139,10,9,1,8,High,3.5,93
09378d75,RIDER_108,3,16,1,9,Low,5.2,58
2265e4ed,RIDER_067,10,19,1,1,Low,3.2,78
9a629bab,RIDER_078,9,24,0,8,High,0.3,100
62dfd1f1,RIDER_075,8,23,1,4,Medium,13.8,100
b14cadfb,RIDER_039,3,7,1,2,Medium,10.2,64
51973999,RIDER_025,8,12,1,7,Medium,-1.0,65
7c0bcb44,RIDER_021,4,2,1,8,Low,-0.4,32
d7f209e7,RIDER_138,6,18,1,0,High,-1.0,90
d100688a,RIDER_015,10,18,1,4,Medium,7.6,94
ed33fa67,RIDER_048,2,16,1,8,Low,5.6,53
08021f51,RIDER_086,8,11,0,10,Medium,5.0,100
2ee0a2bd,RIDER_149,9,2,0,1,High,1.4,82
5f8177a1,RIDER_116,7,14,1,0,Low,5.5,73
d3d17f82,RIDER_050,8,4,0,7,Medium,3.5,100
49bbedf8,RIDER_141,7,7,1,5,Medium,1.3,65
5a67ab7c,RIDER_069,10,2,1,1,High,3.5,83
0b1c0d5d,RIDER_004,4,21,0,2,Low,8.4,71
fb4684fc,RIDER_078,1,14,1,4,High,5.2,68
2408a8b5,RIDER_009,3,7,1,0,Low,-1.9,30
ce194bd4,RIDER_121,7,9,1,1,Low,-1.4,55
97b3511d,RIDER_115,7,8,1,10,Medium,5.0,68
3c41fad3,RIDER_101,3,9,1,0,Low,-0.7,43
eceb051c,RIDER_149,1,7,1,10,Medium,3.5,39
960a07a1,RIDER_146,10,19,1,6,Medium,-0.4,100
d77f69fb,RIDER_097,9,17,1,6,Medium,5.3,98
1f52d323,RIDER_081,6,23,1,9,Medium,-2.2,73
d220e87d,RIDER_043,7,13,1,4,High,3.2,82
0b2fef42,RIDER_095,1,11,1,9,High,0.2,58
06dfc7f8,RIDER_006,1,22,0,5,Medium,1.8,88
3bedfc04,RIDER_067,4,18,1,2,Medium,2.5,61
8d2fd30b,RIDER_140,7,17,1,10,Medium,6.5,79
f7b2036d,RIDER_100,8,16,1,1,Medium,1.7,85
d7f4fa05,RIDER_012,10,10,0,9,Low,5.9,100
867019b7,RIDER_066,9,4,1,8,Low,-1.6,55
3fed3a0e,RIDER_002,1,4,0,1,Medium,-4.6,32
11f31214,RIDER_143,4,22,1,0,Low,3.9,65
fb15d3e0,RIDER_081,4,11,1,8,Low,0.8,50
9f4132db,RIDER_135,3,21,1,7,Medium,-2.2,58
f6795b7e,RIDER_142,7,8,1,7,Low,-2.1,53
6d1d4a26,RIDER_070,1,9,1,6,Low,-1.6,28
cda29a73,RIDER_115,9,16,0,8,Medium,3.2,100
859969c7,RIDER_088,8,10,1,10,Medium,0.6,66
57dbaf72,RIDER_006,2,23,0,2,Medium,-3.7,62
3ee18711,RIDER_027,2,9,0,7,Medium,-0.3,86
efaa55dd,RIDER_082,8,3,1,0,Medium,-1.0,66
0c9428fe,RIDER_088,1,2,1,0,Low,-2.3,17
bd486f7f,RIDER_120,7,9,0,10,Low,5.9,100
f174caae,RIDER_024,9,13,1,5,Medium,1.6,79
c319cb83,RIDER_102,3,6,1,7,Medium,11.1,69
d4a99919,RIDER_034,7,4,0,7,Low,5.0,100
ad7a9bf1,RIDER_047,6,14,1,9,Medium,5.3,70
efbd4b25,RIDER_024,7,11,1,0,Low,2.6,56
7aff1a39,RIDER_065,7,2,1,10,Low,7.6,61
ca29ecec,RIDER_018,10,3,1,0,High,7.0,91
7dee4de2,RIDER_044,1,5,1,8,Medium,2.9,33
3f4cc9c7,RIDER_076,3,7,1,8,Medium,-9.0,47
8b0d35be,RIDER_057,10,11,1,6,Low,-6.1,72
3cc0a2c1,RIDER_107,1,12,1,0,Low,-0.9,34
8a496dff,RIDER_124,5,11,0,9,High,2.9,100
981cd9f5,RIDER_139,3,19,0,1,High,-3.7,70
2d4950af,RIDER_116,1,13,0,7,Medium,3.7,99
207cb5ff,RIDER_093,2,4,0,7,Medium,2.4,78
02635ef2,RIDER_042,10,14,1,10,Medium,1.5,80
61721d4a,RIDER_028,5,12,0,4,Medium,2.2,86
54da63b0,RIDER_123,3,2,1,1,High,-7.6,52
dc70dd2d,RIDER_024,6,8,1,2,Low,8.4,66
75a761d8,RIDER_136,9,22,0,4,High,0.5,100
70a1242f,RIDER_106,6,19,1,2,Medium,2.7,81
fcadd259,RIDER_118,2,13,0,9,Medium,2.4,100
335b055a,RIDER_053,2,21,1,0,Low,-0.4,50
fb6e677f,RIDER_132,8,21,1,5,Medium,2.4,85
af7dcbb0,RIDER_100,8,1,1,4,High,-2.0,76
9e5d212a,RIDER_005,6,5,1,2,Medium,1.6,63
0c6cdfbf,RIDER_049,10,22,0,8,Low,2.3,100
a812945f,RIDER_098,7,11,0,9,Medium,0.8,100
04987f91,RIDER_030,1,11,1,7,Medium,2.2,43
0f1f2f77,RIDER_072,9,13,1,6,Medium,4.6,89
6c50f8ae,RIDER_103,5,2,1,10,High,6.6,73
8731f25a,RIDER_063,9,19,0,1,Medium,10.1,100
4f6fda5e,RIDER_026,2,16,1,9,Medium,4.6,61
f214aa97,RIDER_037,8,5,0,4,Medium,0.8,90
b5c468d3,RIDER_007,7,14,0,4,Medium,-2.5,100
45051ff5,RIDER_127,4,19,0,5,Low,-0.0,84
82059f0f,RIDER_092,3,5,1,5,High,-3.4,57
c4b036aa,RIDER_103,4,21,0,2,Medium,0.8,66
f565b77a,RIDER_053,4,24,1,10,Low,3.2,65
1fee6ef8,RIDER_132,10,9,0,3,High,3.5,100
8ae83182,RIDER_108,10,24,1,0,High,2.8,100
d5a9eb38,RIDER_112,8,12,1,10,Low,2.8,66
3cb8b84e,RIDER_007,4,16,1,0,Medium,3.2,60
dfe4d4ee,RIDER_067,5,19,0,4,High,6.9,100
fc2e2e09,RIDER_108,2,15,0,3,Medium,-1.7,69
bb907ff2,RIDER_111,4,17,0,6,High,-0.8,100
4c57515a,RIDER_148,7,15,1,6,Medium,8.2,76
0aa03602,RIDER_083,3,3,1,3,Low,-0.7,32
620bbc12,RIDER_124,1,17,0,9,Low,7.4,100
5b9ddbd3,RIDER_139,8,13,1,1,Medium,7.2,89
ea60d85c,RIDER_104,8,9,1,9,High,-0.3,81
13aacbc5,RIDER_067,6,13,1,3,Medium,3.0,71
4ba1aba9,RIDER_007,7,16,1,7,Low,4.4,77
7345e1ec,RIDER_110,10,19,1,1,Medium,9.6,100
087899d0,RIDER_034,2,14,1,4,Medium,1.8,51
ac7664d1,RIDER_106,5,8,1,6,Medium,1.6,52
561065f1,RIDER_147,7,22,0,9,Medium,5.0,100
2ca1a181,RIDER_058,9,19,0,5,Low,-0.9,97
955a9d3f,RIDER_009,1,24,1,8,Low,2.0,47
8da9231d,RIDER_048,3,3,1,1,Medium,-6.7,36
c3f879db,RIDER_115,6,23,1,3,Low,11.3,89
4ec71f78,RIDER_041,7,21,0,6,Low,8.4,100
eb9123a6,RIDER_048,6,18,0,7,Medium,1.9,100
8d6918ab,RIDER_025,1,16,0,4,High,-1.7,94
8dfab401,RIDER_116,4,14,0,4,Low,-1.9,74
326232d5,RIDER_078,6,16,1,3,Low,4.3,63
48c62cd8,RIDER_108,8,24,1,8,Medium,-1.6,82
cc7db09f,RIDER_025,10,17,1,9,Low,-2.8,75
189af34d,RIDER_147,4,20,0,3,Medium,-3.5,84
e0bc7bbb,RIDER_039,7,11,1,2,Medium,2.4,69
04c556a8,RIDER_119,3,13,0,8,High,3.0,100
554a14b6,RIDER_079,8,11,0,6,Low,9.8,100
0f3c950c,RIDER_080,1,4,0,8,Medium,-0.6,83
1c889a85,RIDER_027,4,14,1,3,Medium,4.2,65
7775bea5,RIDER_104,8,5,1,2,Low,-0.8,55
f20bbae6,RIDER_074,10,4,0,9,Low,-1.4,100
f3b33a0c,RIDER_068,4,1,1,7,Medium,3.8,44
431da3b5,RIDER_147,2,14,1,3,Medium,6.1,57
50eca37c,RIDER_028,2,7,0,9,Medium,1.3,100
9d498091,RIDER_123,4,10,0,2,Low,-3.2,48
14d88fdc,RIDER_138,4,2,1,3,Medium,5.1,51
aa3bc4b1,RIDER_083,2,10,0,1,Medium,4.1,36
a1d661b9,RIDER_030,7,3,1,10,Medium,4.5,71
2ee5a14d,RIDER_022,6,21,1,3,Medium,9.1,86
a7418ff4,RIDER_003,3,8,1,6,Medium,-1.5,46
4f9ff76b,RIDER_101,8,10,0,2,Medium,5.0,80
1b232db9,RIDER_105,8,8,1,0,Medium,4.6,79
3c16741c,RIDER_002,1,14,1,9,Low,1.9,49
728bfe6e,RIDER_054,3,18,1,7,Low,2.3,54
1c79e88b,RIDER_006,5,9,0,5,Medium,3.8,97
ad7784c9,RIDER_107,2,22,0,2,Medium,4.5,66
1befe8ae,RIDER_123,5,9,1,7,Medium,-1.2,60
9fbc6d95,RIDER_002,10,4,1,5,Medium,5.9,85
da739ece,RIDER_111,3,3,1,0,High,4.2,63
7b3ab72c,RIDER_002,9,14,1,8,Medium,-0.4,75
7675627a,RIDER_093,1,14,0,10,High,3.7,100
08f60390,RIDER_101,4,21,1,8,Low,4.0,68
b00d7e3e,RIDER_097,10,16,0,8,Low,3.8,100
0e43aba8,RIDER_111,6,5,1,5,Medium,1.9,60
24f43ad2,RIDER_006,9,20,1,5,High,-1.7,100
2107def2,RIDER_127,3,23,1,3,High,-1.3,75
43846a9c,RIDER_104,3,24,1,7,Low,8.7,63
85d537c8,RIDER_147,5,15,0,8,Medium,2.3,100
051db71a,RIDER_001,7,21,0,6,Medium,6.0,100
b83aef15,RIDER_033,5,9,1,6,Low,2.3,52
0ac56228,RIDER_040,8,7,1,1,Low,-2.2,57
63218099,RIDER_032,5,13,1,1,Medium,4.3,66
37c261e0,RIDER_017,7,23,1,9,Medium,2.4,94
40faf6a1,RIDER_126,6,8,0,10,Low,5.7,100
290d3487,RIDER_008,10,12,0,1,Medium,1.3,81
ebbd5f49,RIDER_057,2,4,1,3,Medium,-0.0,31
98c2f2f9,RIDER_042,3,16,1,8,High,-5.7,71
0287997d,RIDER_098,4,6,1,4,Medium,5.0,55
212deb47,RIDER_137,5,5,0,1,Low,3.3,44
61de351d,RIDER_120,9,1,1,3,Medium,-0.2,57
8f19f541,RIDER_087,6,14,1,6,Medium,3.8,71
1f0b813f,RIDER_054,1,9,1,4,Medium,-2.0,46
a6b5ffe2,RIDER_084,3,18,1,10,Medium,10.2,78
24b274e3,RIDER_025,7,6,1,7,Medium,-5.2,59
aeec9bf9,RIDER_067,8,15,1,0,Low,0.1,71
31f41f15,RIDER_046,7,16,0,4,Medium,0.8,95
36d6be46,RIDER_022,5,8,1,3,High,0.7,67
0a719930,RIDER_139,10,19,1,2,Low,1.7,85
cc2dc8b6,RIDER_008,8,5,0,6,Low,1.9,93
fcc078db,RIDER_039,9,14,0,9,Low,2.6,100
15b88fb5,RIDER_049,7,7,1,10,High,0.8,73
dcdff5ca,RIDER_046,9,4,1,0,Low,-1.2,61
6f7e54f9,RIDER_038,1,21,0,5,Medium,3.0,90
ffd50b5d,RIDER_136,9,1,1,7,Low,9.9,67
c90ea1e0,RIDER_054,3,4,1,1,Low,-3.0,35
8330f2aa,RIDER_092,6,14,0,5,High,0.3,100
ad8995d5,RIDER_040,8,23,0,10,Medium,4.2,100
49dd2fbf,RIDER_034,3,16,1,0,Medium,7.4,61
6f219b84,RIDER_096,4,7,1,5,Low,15.3,70
b4f0f45c,RIDER_079,7,10,1,5,Low,6.7,66
20ff01ca,RIDER_127,7,10,0,4,Low,-1.0,90
a784786e,RIDER_017,4,4,1,6,Medium,5.5,56
9bd9e18a,RIDER_110,9,12,1,4,Medium,3.5,77
23be4e19,RIDER_052,3,6,0,7,Medium,-1.9,89
682c8134,RIDER_118,8,13,1,1,Medium,0.3,80
89e6c359,RIDER_009,8,21,0,5,Medium,-5.3,100
771b2ad1,RIDER_033,4,1,1,4,High,-4.9,58
61c59ab3,RIDER_113,7,8,1,9,Medium,-0.8,68
8ec1346a,RIDER_149,4,23,1,1,Medium,2.5,78
9b50129b,RIDER_085,1,16,0,10,Medium,6.1,100
d133c602,RIDER_010,1,5,0,6,Medium,0.7,70
8e78babf,RIDER_006,1,7,1,3,High,-1.6,50
ccde76bd,RIDER_115,2,3,0,5,High,9.8,99
bb450f18,RIDER_121,6,24,0,4,Medium,-2.5,100
04a1498a,RIDER_141,10,21,1,3,Medium,-1.8,84
c1b79531,RIDER_065,5,2,1,1,High,0.2,61
79ba1c1f,RIDER_020,2,2,1,6,Medium,8.2,49
c3560e20,RIDER_057,8,20,1,4,Medium,4.9,96
675a1fb1,RIDER_046,9,23,1,2,High,-0.3,96
d06d18ca,RIDER_136,7,10,1,5,Medium,1.3,64
e519b812,RIDER_010,9,20,1,7,Low,1.6,81
f6d9b0d8,RIDER_113,4,9,1,10,Low,-5.0,53
302d22ac,RIDER_139,7,18,1,9,Medium,3.5,84
ba597171,RIDER_012,5,6,1,9,Medium,2.0,52
39b30a6e,RIDER_138,5,20,1,1,High,1.2,83
18c9033b,RIDER_011,3,6,1,10,Low,3.1,43
07c9a2cc,RIDER_118,9,10,0,9,Medium,5.1,100
a163ce9c,RIDER_039,10,9,1,3,Medium,1.8,82
a96d3016,RIDER_053,5,9,1,2,High,1.4,68
cf52d46e,RIDER_056,6,3,1,6,Medium,5.1,59
bd03b881,RIDER_104,3,12,1,9,Medium,-2.7,52
951f91ee,RIDER_129,10,11,0,7,Medium,-3.1,100
d46bb60e,RIDER_056,7,14,1,7,Low,1.3,58
5495f984,RIDER_118,9,19,1,3,High,5.0,100
9fe9db1a,RIDER_132,9,10,1,9,Low,1.7,75
9caae111,RIDER_030,10,19,1,1,Medium,6.1,100
e34fa8fa,RIDER_012,10,5,1,5,Medium,1.0,78
836b41cd,RIDER_035,5,22,1,2,Low,8.5,78
06f39e78,RIDER_077,7,9,1,7,Medium,1.4,72
71fe66ea,RIDER_102,3,1,0,2,Medium,4.7,46
e3fcac12,RIDER_087,6,15,1,1,Low,5.0,62
86a404a7,RIDER_052,8,24,1,8,Medium,3.8,92
b0045bb8,RIDER_080,8,4,1,8,Medium,2.5,61
35e1ceb1,RIDER_135,2,7,0,8,Medium,1.2,97
b62c0c21,RIDER_022,6,6,1,2,Low,3.8,46
93ea6cf7,RIDER_075,7,15,1,1,Medium,6.2,83
dd24da7b,RIDER_058,7,6,1,3,Medium,7.0,73
0270b58c,RIDER_093,3,7,1,1,High,-0.6,56
ff969aef,RIDER_103,9,20,1,7,Medium,-1.3,76
bd35ad5e,RIDER_140,2,22,0,9,Low,-2.4,100
4d847efe,RIDER_007,3,3,1,0,Medium,-2.9,40
8155fe0c,RIDER_128,2,21,0,1,Medium,3.7,65
667d279e,RIDER_055,9,13,1,5,Medium,4.4,85
c868f584,RIDER_106,4,2,0,8,High,7.0,100
b9785cdb,RIDER_062,2,3,1,9,High,2.2,53
14cea46e,RIDER_090,3,13,1,4,Medium,0.6,53
636e793b,RIDER_098,4,9,0,4,Medium,9.6,92
1e5bc23d,RIDER_077,10,22,1,2,Low,0.8,84
0cbb5bc1,RIDER_119,6,19,0,7,Medium,-3.3,100
7131d770,RIDER_036,5,18,1,5,Medium,-0.7,70
91ef57d5,RIDER_089,3,5,0,9,Low,-1.7,94
beda86d3,RIDER_145,10,10,1,1,Low,5.8,80
c37f74d8,RIDER_130,8,14,0,4,High,-1.2,100
37fa8f61,RIDER_141,8,21,1,3,Medium,7.8,88
0ed260ac,RIDER_093,7,17,1,10,Medium,2.2,78
7ffcf51e,RIDER_114,3,3,0,9,Low,3.1,95
0a6bfe8e,RIDER_028,1,7,0,8,Medium,5.8,85
fd5f561f,RIDER_143,5,9,1,3,Low,6.3,63
bb2d6fea,RIDER_033,1,5,1,7,Low,0.9,28
f4dbb00b,RIDER_020,6,4,1,0,Low,6.4,57
fd180540,RIDER_140,7,3,1,4,Medium,2.8,59
ba048b74,RIDER_101,5,13,1,8,Medium,3.8,72
84775426,RIDER_023,4,9,0,2,Low,-4.5,45
c7329b99,RIDER_112,2,23,1,10,Low,4.7,54
f4668a9b,RIDER_014,5,7,1,5,Medium,-1.9,48
0c52b684,RIDER_091,9,8,0,10,Medium,7.4,100
d3c90a01,RIDER_077,4,10,1,9,Medium,10.4,66
06ec50c9,RIDER_085,2,1,1,5,Medium,-3.3,30
ea7b8b31,RIDER_109,6,20,0,10,Medium,7.9,100
b43bf4bc,RIDER_031,8,21,0,5,Medium,4.1,100
88a7a750,RIDER_122,2,21,0,3,Medium,-0.1,74
5fb90216,RIDER_107,9,1,0,6,Medium,-4.6,100
232f6c86,RIDER_054,7,19,1,2,High,-10.6,97
fb2edfc3,RIDER_133,2,2,1,5,High,6.6,51
67a294be,RIDER_141,5,12,0,9,Low,6.9,100
18fdf36f,RIDER_043,5,23,1,4,High,-0.3,81
f6fe5f62,RIDER_089,7,13,1,2,High,-1.2,85
4fc15367,RIDER_115,5,14,0,1,High,2.1,79
9fbf43bf,RIDER_099,6,5,1,0,Medium,1.7,63
60379ef5,RIDER_047,9,3,1,7,High,5.9,83
5a2f884e,RIDER_071,3,24,1,0,Medium,2.0,71
659d3db8,RIDER_067,3,17,0,4,Low,5.9,79
12632523,RIDER_062,8,1,0,4,Medium,-0.7,85
b65907c7,RIDER_109,10,14,1,0,Medium,2.8,85
41e32bbf,RIDER_037,6,6,1,8,Low,4.7,51
afe2c4a7,RIDER_119,10,17,0,4,High,0.7,100
